"quadrant","make","type","subtype","euro_status","count_vehicles"
1,"Abarth/Fiat","CARS","exc. Off-Road","E4","4"
1,"Abarth/Fiat","CARS","exc. Off-Road","E5","24"
1,"Abarth/Fiat","CARS","exc. Off-Road","E6","22"
1,"ALEXANDER DENNIS","PSVs","Fare Stage Buses","E4","40"
1,"ALEXANDER DENNIS","PSVs","Fare Stage Buses","E5","16"
1,"ALEXANDER DENNIS","PSVs","Fare Stage Buses","E6","32"
1,"ALEXANDER DENNIS","PSVs","Fare Stage Buses","","42"
1,"ALFA ROMEO","CARS","exc. Off-Road","E2","4"
1,"ALFA ROMEO","CARS","exc. Off-Road","E3","44"
1,"ALFA ROMEO","CARS","exc. Off-Road","E4","46"
1,"ALFA ROMEO","CARS","exc. Off-Road","E5","62"
1,"ALFA ROMEO","CARS","exc. Off-Road","E6","28"
1,"ALFA ROMEO","CARS","exc. Off-Road","","6"
1,"APRILIA","2/3 Wheelers","Motorcycles & Scooters","","8"
1,"ASTON MARTIN","CARS","exc. Off-Road","E4","6"
1,"ASTON MARTIN","CARS","exc. Off-Road","E5","6"
1,"AUDI","CARS","exc. Off-Road","5","16"
1,"AUDI","CARS","exc. Off-Road","6","24"
1,"AUDI","CARS","exc. Off-Road","E1","8"
1,"AUDI","CARS","exc. Off-Road","E2","72"
1,"AUDI","CARS","exc. Off-Road","E3","314"
1,"AUDI","CARS","exc. Off-Road","E4","542"
1,"AUDI","CARS","exc. Off-Road","E5","1006"
1,"AUDI","CARS","exc. Off-Road","E6","776"
1,"AUDI","CARS","exc. Off-Road","","282"
1,"AUDI","CARS","Off-Road","6","2"
1,"AUDI","CARS","Off-Road","E4","54"
1,"AUDI","CARS","Off-Road","E5","122"
1,"AUDI","CARS","Off-Road","E6","162"
1,"AUDI","","","","28"
1,"AUSTIN","CARS","exc. Off-Road","E0","2"
1,"AUSTIN","","","","2"
1,"BEDFORD","LCVs","Medium Vans 2001-2600 Kgs","E0","2"
1,"BENTLEY","CARS","exc. Off-Road","E4","4"
1,"BENTLEY","CARS","exc. Off-Road","E5","6"
1,"BENTLEY","CARS","exc. Off-Road","E6","6"
1,"BMW","2/3 Wheelers","Motorcycles & Scooters","","8"
1,"BMW","CARS","exc. Off-Road","E0","8"
1,"BMW","CARS","exc. Off-Road","E1","4"
1,"BMW","CARS","exc. Off-Road","E2","42"
1,"BMW","CARS","exc. Off-Road","E3","336"
1,"BMW","CARS","exc. Off-Road","E4","846"
1,"BMW","CARS","exc. Off-Road","E5","1064"
1,"BMW","CARS","exc. Off-Road","E6","1074"
1,"BMW","CARS","exc. Off-Road","","128"
1,"BMW","CARS","Off-Road","E3","56"
1,"BMW","CARS","Off-Road","E4","62"
1,"BMW","CARS","Off-Road","E5","176"
1,"BMW","CARS","Off-Road","E6","192"
1,"BMW","CARS","Off-Road","","2"
1,"BMW","","","","50"
1,"BOVA","PSVs","Light & Heavy Coaches","","2"
1,"CAETANO","PSVs","Light & Heavy Coaches","E6","12"
1,"CARBODIES","CARS","exc. Off-Road","E0","2"
1,"CASE INTERNATIONAL","SPVs","Agricultural & Specialist","","2"
1,"CHAUSSON","","","","2"
1,"CHEVROLET","CARS","exc. Off-Road","E4","152"
1,"CHEVROLET","CARS","exc. Off-Road","E5","58"
1,"CHEVROLET","CARS","exc. Off-Road","","18"
1,"CHEVROLET","CARS","Off-Road","E4","8"
1,"CHRYSLER","CARS","exc. Off-Road","E2","2"
1,"CHRYSLER","CARS","exc. Off-Road","E3","32"
1,"CHRYSLER","CARS","exc. Off-Road","E4","18"
1,"CHRYSLER","CARS","exc. Off-Road","E5","16"
1,"CHRYSLER","CARS","exc. Off-Road","","18"
1,"CITROEN","CARS","exc. Off-Road","E0","2"
1,"CITROEN","CARS","exc. Off-Road","E1","4"
1,"CITROEN","CARS","exc. Off-Road","E2","10"
1,"CITROEN","CARS","exc. Off-Road","E3","504"
1,"CITROEN","CARS","exc. Off-Road","E4","1012"
1,"CITROEN","CARS","exc. Off-Road","E5","1052"
1,"CITROEN","CARS","exc. Off-Road","E6","468"
1,"CITROEN","CARS","exc. Off-Road","","122"
1,"CITROEN","CARS","Off-Road","E4","10"
1,"CITROEN","CARS","Off-Road","E5","4"
1,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","E2","6"
1,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","E3","106"
1,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","E4","64"
1,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","E5","4"
1,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","E6","4"
1,"CITROEN","LCVs","Heavy Vans 2601-3500 Kgs","E3","16"
1,"CITROEN","LCVs","Heavy Vans 2601-3500 Kgs","E4","66"
1,"CITROEN","LCVs","Heavy Vans 2601-3500 Kgs","E5","70"
1,"CITROEN","LCVs","Heavy Vans 2601-3500 Kgs","E6","20"
1,"CITROEN","LCVs","Medium Vans 2001-2600 Kgs","E2","2"
1,"CITROEN","LCVs","Medium Vans 2001-2600 Kgs","E4","46"
1,"CITROEN","LCVs","Medium Vans 2001-2600 Kgs","E5","108"
1,"CITROEN","LCVs","Medium Vans 2001-2600 Kgs","E6","34"
1,"CITROEN","","","","2"
1,"COLEMAN MILNE","CARS","exc. Off-Road","E6","2"
1,"DACIA","CARS","exc. Off-Road","E5","48"
1,"DACIA","CARS","exc. Off-Road","E6","74"
1,"DACIA","CARS","Off-Road","E5","26"
1,"DACIA","CARS","Off-Road","E6","6"
1,"DAEWOO","CARS","exc. Off-Road","E2","12"
1,"DAEWOO","CARS","exc. Off-Road","E3","2"
1,"DAEWOO","CARS","exc. Off-Road","","10"
1,"DAEWOO","CARS","Off-Road","","2"
1,"DAF","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E3","2"
1,"DAF","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E4","2"
1,"DAF","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E5","18"
1,"DAF","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E3","2"
1,"DAF","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E4","2"
1,"DAF","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","20"
1,"DAF","HCVs","Rigids 2 Axle >15000 Kgs","E3","16"
1,"DAF","HCVs","Rigids 2 Axle >15000 Kgs","E4","18"
1,"DAF","HCVs","Rigids 2 Axle >15000 Kgs","E5","50"
1,"DAF","HCVs","Rigids 2 Axle 12001-15000 Kgs","E3","2"
1,"DAF","HCVs","Rigids 2 Axle 12001-15000 Kgs","E4","12"
1,"DAF","HCVs","Rigids 2 Axle 12001-15000 Kgs","E5","20"
1,"DAF","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","10"
1,"DAF","HCVs","Rigids 2 Axle 7401-7500 Kgs","E4","8"
1,"DAF","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","18"
1,"DAF","HCVs","Rigids 2 Axle 7501-12000 Kgs","E3","4"
1,"DAF","HCVs","Rigids 2 Axle 7501-12000 Kgs","E5","8"
1,"DAF","HCVs","Rigids 3 Axle","E2","2"
1,"DAF","HCVs","Rigids 3 Axle","E3","8"
1,"DAF","HCVs","Rigids 3 Axle","E4","12"
1,"DAF","HCVs","Rigids 3 Axle","E5","40"
1,"DAF","HCVs","Rigids 4 Axle","E3","6"
1,"DAF","HCVs","Rigids 4 Axle","E4","8"
1,"DAF","HCVs","Rigids 4 Axle","E5","18"
1,"DAF","PSVs","Fare Stage Buses","","2"
1,"DAF","PSVs","Light & Heavy Coaches","","2"
1,"DAF TRUCKS","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E6","16"
1,"DAF TRUCKS","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","38"
1,"DAF TRUCKS","HCVs","Rigids 2 Axle >15000 Kgs","E5","2"
1,"DAF TRUCKS","HCVs","Rigids 2 Axle >15000 Kgs","E6","58"
1,"DAF TRUCKS","HCVs","Rigids 2 Axle 12001-15000 Kgs","E6","4"
1,"DAF TRUCKS","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","6"
1,"DAF TRUCKS","HCVs","Rigids 2 Axle 7401-7500 Kgs","E6","14"
1,"DAF TRUCKS","HCVs","Rigids 2 Axle 7501-12000 Kgs","E6","18"
1,"DAF TRUCKS","HCVs","Rigids 3 Axle","E6","22"
1,"DAF TRUCKS","HCVs","Rigids 4 Axle","E6","14"
1,"DAF TRUCKS","","","","4"
1,"DAIHATSU","CARS","exc. Off-Road","E3","8"
1,"DAIHATSU","CARS","exc. Off-Road","E4","42"
1,"DAIHATSU","CARS","Off-Road","E4","2"
1,"DAIHATSU","CARS","Off-Road","","8"
1,"DAIHATSU","LCVs","Car-Derived/Integral <2000 Kgs","E2","4"
1,"DAIHATSU","LCVs","Car-Derived/Integral <2000 Kgs","E3","2"
1,"DAIHATSU","","","","6"
1,"DAIMLER","CARS","exc. Off-Road","E4","2"
1,"DENNIS EAGLE","HCVs","Rigids 2 Axle >15000 Kgs","E4","2"
1,"DENNIS EAGLE","HCVs","Rigids 2 Axle >15000 Kgs","E5","4"
1,"DENNIS EAGLE","HCVs","Rigids 3 Axle","E3","6"
1,"DENNIS EAGLE","HCVs","Rigids 3 Axle","E4","4"
1,"DENNIS EAGLE","HCVs","Rigids 3 Axle","E5","20"
1,"DENNIS EAGLE","HCVs","Rigids 3 Axle","E6","14"
1,"DODGE","CARS","exc. Off-Road","E4","2"
1,"DS","CARS","exc. Off-Road","E6","70"
1,"DS","","","","2"
1,"DUCATI","2/3 Wheelers","Motorcycles & Scooters","","2"
1,"ERF","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E3","4"
1,"FERRARI","CARS","exc. Off-Road","E4","2"
1,"FERRARI","CARS","exc. Off-Road","E5","2"
1,"FERRARI","CARS","exc. Off-Road","E6","2"
1,"FERRARI","","","","2"
1,"FIAT","CARS","exc. Off-Road","E2","14"
1,"FIAT","CARS","exc. Off-Road","E3","108"
1,"FIAT","CARS","exc. Off-Road","E4","650"
1,"FIAT","CARS","exc. Off-Road","E5","512"
1,"FIAT","CARS","exc. Off-Road","E6","460"
1,"FIAT","CARS","exc. Off-Road","","78"
1,"FIAT","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","4"
1,"FIAT","HCVs","Rigids 2 Axle 3501-7400 Kgs","","4"
1,"FIAT","LCVs","Car-Derived/Integral <2000 Kgs","E3","10"
1,"FIAT","LCVs","Car-Derived/Integral <2000 Kgs","E4","14"
1,"FIAT","LCVs","Car-Derived/Integral <2000 Kgs","E5","6"
1,"FIAT","LCVs","Car-Derived/Integral <2000 Kgs","E6","2"
1,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E0","2"
1,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E1","2"
1,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E2","2"
1,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E3","6"
1,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E4","32"
1,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E5","12"
1,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E6","18"
1,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","","18"
1,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","E2","2"
1,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","E3","32"
1,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","E4","32"
1,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","E5","26"
1,"FIAT","","","","16"
1,"FODEN","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E3","2"
1,"FODEN","HCVs","Rigids 3 Axle","E3","2"
1,"FODEN","HCVs","Rigids 4 Axle","E3","2"
1,"FODEN","","","","2"
1,"FORD","CARS","exc. Off-Road","E0","22"
1,"FORD","CARS","exc. Off-Road","E1","14"
1,"FORD","CARS","exc. Off-Road","E2","678"
1,"FORD","CARS","exc. Off-Road","E3","1270"
1,"FORD","CARS","exc. Off-Road","E4","2842"
1,"FORD","CARS","exc. Off-Road","E5","2752"
1,"FORD","CARS","exc. Off-Road","E6","1188"
1,"FORD","CARS","exc. Off-Road","","336"
1,"FORD","CARS","Off-Road","E1","2"
1,"FORD","CARS","Off-Road","E2","2"
1,"FORD","CARS","Off-Road","E3","4"
1,"FORD","CARS","Off-Road","E4","18"
1,"FORD","CARS","Off-Road","E5","68"
1,"FORD","CARS","Off-Road","E6","148"
1,"FORD","HCVs","Rigids 2 Axle 3501-7400 Kgs","E3","2"
1,"FORD","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","8"
1,"FORD","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","6"
1,"FORD","HCVs","Rigids 2 Axle 3501-7400 Kgs","E6","16"
1,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E2","18"
1,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E3","16"
1,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E4","12"
1,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E5","32"
1,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E6","10"
1,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E0","2"
1,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E1","16"
1,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E2","92"
1,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E3","196"
1,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E4","456"
1,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E5","706"
1,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E6","166"
1,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E2","2"
1,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E3","152"
1,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E4","134"
1,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E5","94"
1,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E6","34"
1,"FORD","PSVs","Fare Stage Buses","E4","2"
1,"FORD","PSVs","Fare Stage Buses","","6"
1,"FORD","","","","132"
1,"HARLEY DAVIDSON","2/3 Wheelers","Motorcycles & Scooters","","10"
1,"HARLEY DAVIDSON","","","","2"
1,"HINO","HCVs","Rigids 4 Axle","E4","4"
1,"HONDA","2/3 Wheelers","Motorcycles & Scooters","","32"
1,"HONDA","CARS","exc. Off-Road","E1","4"
1,"HONDA","CARS","exc. Off-Road","E2","36"
1,"HONDA","CARS","exc. Off-Road","E3","586"
1,"HONDA","CARS","exc. Off-Road","E4","510"
1,"HONDA","CARS","exc. Off-Road","E5","566"
1,"HONDA","CARS","exc. Off-Road","E6","150"
1,"HONDA","CARS","exc. Off-Road","","340"
1,"HONDA","CARS","Off-Road","E2","10"
1,"HONDA","CARS","Off-Road","E4","92"
1,"HONDA","CARS","Off-Road","E5","120"
1,"HONDA","CARS","Off-Road","E6","100"
1,"HONDA","CARS","Off-Road","","202"
1,"HONDA","","","","8"
1,"HYUNDAI","CARS","exc. Off-Road","E1","2"
1,"HYUNDAI","CARS","exc. Off-Road","E2","10"
1,"HYUNDAI","CARS","exc. Off-Road","E3","56"
1,"HYUNDAI","CARS","exc. Off-Road","E4","424"
1,"HYUNDAI","CARS","exc. Off-Road","E5","460"
1,"HYUNDAI","CARS","exc. Off-Road","E6","168"
1,"HYUNDAI","CARS","exc. Off-Road","","16"
1,"HYUNDAI","CARS","Off-Road","E3","24"
1,"HYUNDAI","CARS","Off-Road","E4","10"
1,"HYUNDAI","CARS","Off-Road","E5","86"
1,"HYUNDAI","CARS","Off-Road","E6","64"
1,"HYUNDAI","CARS","Off-Road","","4"
1,"HYUNDAI","LCVs","Heavy Vans 2601-3500 Kgs","E5","2"
1,"HYUNDAI","","","","8"
1,"INFINITI","CARS","exc. Off-Road","E6","4"
1,"INVALID","SPVs","Agricultural & Specialist","","4"
1,"IRIS.BUS","PSVs","Light & Heavy Coaches","","2"
1,"IRIZAR","PSVs","Light & Heavy Coaches","E5","2"
1,"ISUZU","HCVs","Rigids 2 Axle 7401-7500 Kgs","E6","2"
1,"ISUZU","LCVs","4x4 Utilities","E2","2"
1,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E3","6"
1,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E5","12"
1,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E6","6"
1,"ISUZU TRUCKS","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","4"
1,"ISUZU TRUCKS","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","8"
1,"IVECO","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E4","2"
1,"IVECO","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E4","4"
1,"IVECO","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","6"
1,"IVECO","HCVs","Rigids 2 Axle >15000 Kgs","E3","12"
1,"IVECO","HCVs","Rigids 2 Axle >15000 Kgs","E4","6"
1,"IVECO","HCVs","Rigids 2 Axle >15000 Kgs","E6","4"
1,"IVECO","HCVs","Rigids 2 Axle 12001-15000 Kgs","E2","2"
1,"IVECO","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","14"
1,"IVECO","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","12"
1,"IVECO","HCVs","Rigids 2 Axle 7401-7500 Kgs","E1","6"
1,"IVECO","HCVs","Rigids 2 Axle 7401-7500 Kgs","E2","2"
1,"IVECO","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","12"
1,"IVECO","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","8"
1,"IVECO","HCVs","Rigids 2 Axle 7401-7500 Kgs","E6","6"
1,"IVECO","HCVs","Rigids 2 Axle 7501-12000 Kgs","E3","4"
1,"IVECO","HCVs","Rigids 2 Axle 7501-12000 Kgs","E5","4"
1,"IVECO","HCVs","Rigids 3 Axle","E3","2"
1,"IVECO","HCVs","Rigids 3 Axle","E6","2"
1,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E2","4"
1,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E3","12"
1,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E4","40"
1,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E5","22"
1,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E6","4"
1,"IVECO","","","","6"
1,"JAGUAR","CARS","exc. Off-Road","E0","4"
1,"JAGUAR","CARS","exc. Off-Road","E1","4"
1,"JAGUAR","CARS","exc. Off-Road","E2","14"
1,"JAGUAR","CARS","exc. Off-Road","E3","78"
1,"JAGUAR","CARS","exc. Off-Road","E4","60"
1,"JAGUAR","CARS","exc. Off-Road","E5","158"
1,"JAGUAR","CARS","exc. Off-Road","E6","80"
1,"JAGUAR","CARS","exc. Off-Road","","58"
1,"JAGUAR","","","","22"
1,"JCB","SPVs","Agricultural & Specialist","","10"
1,"JCB","","","","2"
1,"JEEP","CARS","exc. Off-Road","E5","8"
1,"JEEP","CARS","exc. Off-Road","E6","30"
1,"JEEP","CARS","Off-Road","E1","4"
1,"JEEP","CARS","Off-Road","E2","2"
1,"JEEP","CARS","Off-Road","E4","16"
1,"JEEP","CARS","Off-Road","E5","22"
1,"JEEP","CARS","Off-Road","E6","6"
1,"JEEP","CARS","Off-Road","","36"
1,"JEEP","","","","2"
1,"JOHN DEERE","SPVs","Agricultural & Specialist","","4"
1,"KAWASAKI","2/3 Wheelers","Motorcycles & Scooters","","6"
1,"KIA","CARS","exc. Off-Road","E1","2"
1,"KIA","CARS","exc. Off-Road","E3","14"
1,"KIA","CARS","exc. Off-Road","E4","420"
1,"KIA","CARS","exc. Off-Road","E5","696"
1,"KIA","CARS","exc. Off-Road","E6","338"
1,"KIA","CARS","exc. Off-Road","","120"
1,"KIA","CARS","Off-Road","E4","36"
1,"KIA","CARS","Off-Road","E5","238"
1,"KIA","CARS","Off-Road","E6","180"
1,"KIA","CARS","Off-Road","","22"
1,"KIA","","","","58"
1,"KTM","2/3 Wheelers","Motorcycles & Scooters","","2"
1,"KTM","","","","4"
1,"KUBOTA","SPVs","Agricultural & Specialist","","2"
1,"LAND ROVER","CARS","Off-Road","E0","2"
1,"LAND ROVER","CARS","Off-Road","E1","12"
1,"LAND ROVER","CARS","Off-Road","E2","10"
1,"LAND ROVER","CARS","Off-Road","E3","18"
1,"LAND ROVER","CARS","Off-Road","E4","174"
1,"LAND ROVER","CARS","Off-Road","E5","378"
1,"LAND ROVER","CARS","Off-Road","E6","258"
1,"LAND ROVER","CARS","Off-Road","","290"
1,"LAND ROVER","LCVs","4x4 Utilities","E0","30"
1,"LAND ROVER","LCVs","4x4 Utilities","E1","16"
1,"LAND ROVER","LCVs","4x4 Utilities","E2","14"
1,"LAND ROVER","LCVs","4x4 Utilities","E3","32"
1,"LAND ROVER","LCVs","4x4 Utilities","E4","20"
1,"LAND ROVER","LCVs","4x4 Utilities","E5","38"
1,"LAND ROVER","LCVs","Car-Derived/Integral <2000 Kgs","E4","2"
1,"LAND ROVER","LCVs","Car-Derived/Integral <2000 Kgs","E5","18"
1,"LAND ROVER","","","","14"
1,"LDV","LCVs","Heavy Vans 2601-3500 Kgs","E0","2"
1,"LDV","LCVs","Heavy Vans 2601-3500 Kgs","E1","4"
1,"LDV","LCVs","Heavy Vans 2601-3500 Kgs","E3","20"
1,"LDV","LCVs","Heavy Vans 2601-3500 Kgs","E4","4"
1,"LEXMOTO","2/3 Wheelers","Motorcycles & Scooters","","4"
1,"LEXUS","CARS","exc. Off-Road","E3","10"
1,"LEXUS","CARS","exc. Off-Road","E4","66"
1,"LEXUS","CARS","exc. Off-Road","E5","32"
1,"LEXUS","CARS","exc. Off-Road","E6","46"
1,"LEXUS","CARS","exc. Off-Road","","50"
1,"LEXUS","CARS","Off-Road","E4","22"
1,"LEXUS","CARS","Off-Road","E5","12"
1,"LEXUS","CARS","Off-Road","E6","22"
1,"LEXUS","CARS","Off-Road","","8"
1,"LEYLAND DAF","","","","2"
1,"LIEBHERR","SPVs","Agricultural & Specialist","","2"
1,"LONDON TAXIS INT","CARS","exc. Off-Road","E4","4"
1,"LOTUS","CARS","exc. Off-Road","E6","2"
1,"LOTUS","CARS","exc. Off-Road","","2"
1,"MAN","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E4","4"
1,"MAN","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E4","2"
1,"MAN","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","8"
1,"MAN","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","8"
1,"MAN","HCVs","Rigids 2 Axle >15000 Kgs","E3","2"
1,"MAN","HCVs","Rigids 2 Axle >15000 Kgs","E4","2"
1,"MAN","HCVs","Rigids 2 Axle >15000 Kgs","E5","14"
1,"MAN","HCVs","Rigids 2 Axle >15000 Kgs","E6","12"
1,"MAN","HCVs","Rigids 2 Axle 12001-15000 Kgs","E5","4"
1,"MAN","HCVs","Rigids 2 Axle 3501-7400 Kgs","E3","2"
1,"MAN","HCVs","Rigids 2 Axle 7401-7500 Kgs","E2","2"
1,"MAN","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","2"
1,"MAN","HCVs","Rigids 2 Axle 7401-7500 Kgs","E4","2"
1,"MAN","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","4"
1,"MAN","HCVs","Rigids 2 Axle 7501-12000 Kgs","E4","4"
1,"MAN","HCVs","Rigids 2 Axle 7501-12000 Kgs","E5","6"
1,"MAN","HCVs","Rigids 2 Axle 7501-12000 Kgs","E6","6"
1,"MAN","HCVs","Rigids 3 Axle","E3","2"
1,"MAN","HCVs","Rigids 3 Axle","E4","2"
1,"MAN","HCVs","Rigids 3 Axle","E5","8"
1,"MAN","HCVs","Rigids 4 Axle","E4","2"
1,"MAN","HCVs","Rigids 4 Axle","E5","2"
1,"MAN","HCVs","Rigids 4 Axle","E6","2"
1,"MAN","","","","6"
1,"MASERATI","CARS","exc. Off-Road","E5","10"
1,"MASSEY FERGUSON/HARRIS","SPVs","Agricultural & Specialist","","6"
1,"MAZDA","CARS","exc. Off-Road","E0","2"
1,"MAZDA","CARS","exc. Off-Road","E1","8"
1,"MAZDA","CARS","exc. Off-Road","E2","30"
1,"MAZDA","CARS","exc. Off-Road","E3","170"
1,"MAZDA","CARS","exc. Off-Road","E4","562"
1,"MAZDA","CARS","exc. Off-Road","E5","424"
1,"MAZDA","CARS","exc. Off-Road","E6","254"
1,"MAZDA","CARS","exc. Off-Road","","76"
1,"MAZDA","CARS","Off-Road","E3","2"
1,"MAZDA","CARS","Off-Road","E4","2"
1,"MAZDA","CARS","Off-Road","E5","16"
1,"MAZDA","CARS","Off-Road","E6","100"
1,"MAZDA","LCVs","Heavy Vans 2601-3500 Kgs","E2","16"
1,"MAZDA","LCVs","Heavy Vans 2601-3500 Kgs","E3","6"
1,"MAZDA","LCVs","Heavy Vans 2601-3500 Kgs","E4","6"
1,"MAZDA","LCVs","Medium Vans 2001-2600 Kgs","E0","2"
1,"MAZDA","","","","38"
1,"MERCEDES","CARS","exc. Off-Road","E0","20"
1,"MERCEDES","CARS","exc. Off-Road","E1","12"
1,"MERCEDES","CARS","exc. Off-Road","E2","56"
1,"MERCEDES","CARS","exc. Off-Road","E3","324"
1,"MERCEDES","CARS","exc. Off-Road","E4","396"
1,"MERCEDES","CARS","exc. Off-Road","E5","628"
1,"MERCEDES","CARS","exc. Off-Road","E6","642"
1,"MERCEDES","CARS","exc. Off-Road","","158"
1,"MERCEDES","CARS","Off-Road","E4","8"
1,"MERCEDES","CARS","Off-Road","E5","12"
1,"MERCEDES","CARS","Off-Road","E6","160"
1,"MERCEDES","CARS","Off-Road","","32"
1,"MERCEDES","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E2","2"
1,"MERCEDES","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E5","2"
1,"MERCEDES","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E6","28"
1,"MERCEDES","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","2"
1,"MERCEDES","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","88"
1,"MERCEDES","HCVs","Rigids 2 Axle >15000 Kgs","E2","2"
1,"MERCEDES","HCVs","Rigids 2 Axle >15000 Kgs","E5","28"
1,"MERCEDES","HCVs","Rigids 2 Axle >15000 Kgs","E6","22"
1,"MERCEDES","HCVs","Rigids 2 Axle 12001-15000 Kgs","E4","6"
1,"MERCEDES","HCVs","Rigids 2 Axle 12001-15000 Kgs","E5","6"
1,"MERCEDES","HCVs","Rigids 2 Axle 12001-15000 Kgs","E6","4"
1,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E2","8"
1,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","6"
1,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","56"
1,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E6","2"
1,"MERCEDES","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","6"
1,"MERCEDES","HCVs","Rigids 2 Axle 7401-7500 Kgs","E4","6"
1,"MERCEDES","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","4"
1,"MERCEDES","HCVs","Rigids 2 Axle 7501-12000 Kgs","E3","6"
1,"MERCEDES","HCVs","Rigids 2 Axle 7501-12000 Kgs","E4","2"
1,"MERCEDES","HCVs","Rigids 2 Axle 7501-12000 Kgs","E5","2"
1,"MERCEDES","HCVs","Rigids 3 Axle","E3","2"
1,"MERCEDES","HCVs","Rigids 3 Axle","E4","10"
